client_id,gendr,clnt_age,logons_6_mnth,clnt_tenure_yr,clnt_tenure_mnth,num_accts,bal,calls_6_mnth
6062424,M,49.5,5,10,120,2,36547.65,2
6062578,F,70.0,8,10,128,2,50903.06,5
6062754,M,67.0,3,12,147,2,36650.97,0
6063117,M,33.0,9,9,110,3,53621.13,6
6063396,M,64.5,3,10,121,3,27841.85,0
6063520,F,34.0,3,10,128,2,48118.96,0
6063554,M,24.5,9,7,85,2,31608.82,6
6063632,M,70.0,9,17,213,4,344249.63,6
6063870,U,18.5,8,6,79,2,55943.36,5
6063905,F,54.0,6,22,272,2,121258.75,3
6064043,F,50.0,6,16,194,2,74112.29000000001,3
6064547,U,24.5,3,7,84,2,30058.01,0
6064573,M,40.5,7,17,213,2,146255.74,4
6064610,U,42.5,3,6,80,2,140208.7,0
6064626,M,63.0,5,5,68,2,126049.86,2
6064721,F,62.5,6,11,132,3,344830.36,3
6064907,U,48.0,6,5,67,2,24396.23,3
6065730,M,57.0,8,8,106,2,115409.04,5
6066023,M,32.0,9,14,174,2,44028.6,6
6066109,M,48.0,9,21,254,2,222384.67,6
6066143,M,64.5,9,13,163,2,56449.03,6
6066332,M,24.0,4,8,104,2,27262.52,1
6066338,F,53.5,8,30,362,2,159241.34999999998,5
6066538,U,67.0,5,6,80,2,45726.67999999999,2
6066941,F,58.0,9,25,301,2,24317.05,6
6067117,U,28.0,8,6,79,2,39006.04,4
6067170,U,29.5,7,4,57,2,32348.57,4
6067591,F,53.5,9,21,257,2,163784.74,6
6067837,U,84.0,7,23,284,2,78034.08,3
6068052,M,59.0,7,21,255,2,1089834.04,4
6068180,M,42.5,3,21,263,2,210724.99,0
6068217,F,46.0,8,12,154,2,75974.97,5
6068316,F,51.0,9,24,290,3,428099.45,6
6068799,M,67.0,7,28,336,4,62293.57,4
6069204,U,54.0,4,20,240,2,40943.95,1
6069272,U,22.5,9,6,77,3,37971.05,6
6069376,F,62.5,5,22,274,4,241077.18,2
6069603,U,51.5,9,7,86,3,34642.46,6
6069792,M,58.0,4,16,194,2,481808.64,1
6069933,F,53.0,6,10,131,2,28332.87,3
6070216,U,40.5,7,6,82,2,44838.05,4
6070431,M,51.0,9,24,296,3,536326.25,6
6070645,M,65.0,8,17,215,2,32665.42,5
6071019,F,32.5,5,15,186,2,29899.3,2
6071038,F,46.0,9,20,242,2,32489.55,6
6071177,M,54.5,3,13,166,2,29966.65,0
6071499,F,35.0,9,9,118,3,39760.17,6
6071571,F,55.0,6,21,255,2,45615.56,3
6071692,M,53.0,4,8,107,2,292455.39,1
6071724,F,32.0,9,10,130,2,101146.52,6
6071985,U,65.5,8,5,70,2,32345.65,5
6072001,F,67.0,7,16,194,2,34991.35,4
6072009,F,58.0,4,14,179,2,50536.03999999999,1
6072217,U,60.5,9,3,45,2,238444.36,6
6072522,U,67.5,9,8,99,2,371491.66,6
6072542,F,40.5,9,18,222,2,205492.34000000003,6
6072788,F,35.5,3,11,134,2,68312.54000000001,0
6072994,U,32.5,9,7,84,2,26762.7,6
6073444,U,22.5,9,5,60,2,44255.71,6
6073907,M,47.5,8,5,70,2,59853.7,5
6073932,F,36.0,3,16,202,2,108250.12,0
6074067,U,66.5,4,5,66,2,39220.48,1
6074871,F,60.5,3,15,185,2,33592.28,0
6074917,F,36.0,9,8,105,2,28720.79,6
6075049,M,35.0,7,13,167,2,24983.03,4
6075100,M,37.5,6,15,186,3,93480.92,3
6075274,F,59.0,7,13,161,3,55796.24,4
6075629,F,66.5,6,12,155,2,345182.13,2
6075960,U,27.0,3,6,73,2,29585.93,0
6076090,U,30.5,9,7,91,2,122181.54,6
6076607,M,66.5,6,20,244,2,117213.9,3
6076660,U,54.5,7,5,65,3,525908.64,4
6076816,U,52.5,9,22,271,3,541521.14,6
6076878,U,45.0,4,3,38,2,47629.13,1
6076887,U,24.0,3,6,72,2,26670.51,0
6076924,M,59.5,6,18,225,4,4024657.4,2
6077114,M,40.0,3,4,58,2,50657.57,0
6077122,U,27.5,9,6,83,2,58499.75,6
6077287,F,48.5,4,18,216,2,36340.09,1
6077485,U,29.0,6,4,58,2,43037.51,3
6078015,M,77.0,8,15,181,2,43703.05,5
6078415,U,35.0,6,8,96,2,74838.69,3
6078664,U,33.0,9,5,70,3,87092.81,6
6078772,M,25.5,9,18,217,2,29529.43,6
6079256,F,55.5,8,6,75,2,165313.84000000003,5
6079441,F,43.0,5,4,57,2,205138.33,2
6079839,F,65.0,4,5,60,2,532232.43,1
6080253,U,31.0,9,5,71,3,33370.98,6
6080815,F,53.0,9,11,139,2,565649.5700000001,6
6081543,U,56.5,3,4,59,2,40457.64,0
6081679,M,33.5,3,20,245,2,28828.89,0
6081769,M,67.0,9,9,119,2,35232.28,6
6081831,F,40.0,3,16,192,2,62321.19,0
6082639,M,52.0,5,24,299,5,208786.33,2
6082949,F,33.0,8,5,69,2,64103.56,4
6082967,M,51.0,9,14,178,2,59548.69,6
6084029,M,51.0,4,10,127,2,218320.5,1
6084390,M,64.0,9,19,228,2,38598.16,6
6084563,F,56.0,5,19,230,2,240688.8,2
6084682,M,38.5,3,10,130,2,115807.39,0
6084871,M,55.5,8,13,166,2,573488.66,5
6084875,U,51.0,7,8,98,2,115785.31,4
6085193,M,68.5,6,13,159,3,1733593.24,3
6085447,U,49.5,4,14,169,2,358582.93,1
6085553,M,60.0,9,13,163,2,58290.53,6
6085745,U,66.0,7,7,85,2,38020.96,3
6085835,M,28.0,5,15,185,2,88259.9,2
6085850,F,50.0,8,10,121,2,30964.01,5
6086740,F,62.5,9,21,259,2,28485.33,6
6086964,U,32.0,5,5,71,2,139209.5,2
6087292,U,68.0,8,6,78,2,25325.56,4
6087384,M,38.5,4,18,218,3,296768.79,1
6087610,U,56.0,7,4,58,2,105366.96,4
6087632,F,57.0,9,18,226,2,101357.87,6
6088001,U,74.0,8,8,97,2,29060.62,5
6088025,F,28.5,6,5,67,3,94641.86,3
6088345,F,55.0,6,28,337,2,358276.48,2
6088563,U,36.0,3,9,108,3,295380.09,0
6088700,U,26.0,6,5,65,2,44267.28999999999,3
6089219,U,26.5,9,6,77,3,143665.84,6
6089566,M,31.5,9,12,149,2,55672.56,6
6089595,M,37.0,9,8,105,3,81808.25,6
6089880,M,63.0,4,15,185,2,43113.36,1
6090076,U,35.5,5,4,56,2,89277.72,2
6090109,F,64.0,4,11,132,2,128259.36,1
6090203,F,67.5,4,5,68,2,49194.17999999999,1
6090253,M,33.0,3,12,151,2,23927.42,0
6090404,F,61.0,4,8,107,2,50608.82,1
6090460,U,36.0,9,7,84,2,27192.49,6
6090669,F,54.0,8,14,170,2,24910.97,5
6090963,M,52.5,4,6,73,2,32325.44,1
6091101,U,66.0,8,6,83,2,58344.27,5
6091298,F,58.0,8,20,240,3,136176.44,5
6091442,U,73.0,8,6,81,2,88788.23999999999,5
6091610,M,66.5,7,13,166,2,334121.11,4
6091933,F,29.0,3,9,117,2,77467.73,0
6092194,F,34.5,6,5,65,2,62889.23,3
6092269,U,28.5,4,7,94,2,30777.18,1
6092302,U,22.5,7,4,58,2,41025.35,4
6092467,M,45.5,5,15,183,2,72408.38,2
6092556,M,22.0,4,18,223,3,56301.31,1
6092861,M,59.5,6,33,407,3,104610.22,3
6093224,U,72.0,9,4,56,2,45721.06,6
6093544,U,25.0,3,7,90,2,27706.99,0
6093589,U,27.5,9,4,59,2,50576.89,6
6093592,U,61.5,5,19,229,2,28416.07,2
6093698,U,49.5,3,7,93,2,27106.13,0
6093785,M,62.0,7,21,261,2,37253.2,4
6093812,F,40.0,3,16,203,2,150796.96,0
6094235,M,46.5,5,11,143,2,226074.31,2
6094308,M,22.0,5,5,60,2,33047.09,2
6094341,U,58.0,8,7,94,2,135307.2,5
6094349,M,67.0,7,18,217,3,183771.3,4
6094468,F,30.5,5,16,192,2,67550.68,2
6094600,U,41.5,6,8,98,3,492187.8,3
6094813,F,47.0,9,10,121,2,46962.11,6
6095210,F,70.0,5,18,226,3,198892.08,2
6095222,M,60.5,6,23,277,3,867495.2200000001,3
6095271,F,50.0,5,10,123,2,36309.85,2
6095280,M,49.0,7,6,75,2,50251.66,3
6095303,F,37.0,4,11,134,2,110248.91,1
6096204,M,77.0,8,10,129,2,98436.62,5
6096252,U,24.5,3,4,59,2,31387.89,0
6096847,M,23.5,5,10,120,2,37779.23,2
6096961,F,30.5,9,13,166,2,30212.38,6
6097269,F,59.5,3,14,168,2,92175.19,0
6097361,U,60.5,4,5,68,2,216401.63,1
6097544,U,23.5,9,7,85,3,162858.76,6
6097580,F,54.5,5,19,238,2,62384.76,2
6097581,M,57.5,3,15,189,2,104702.96,0
6097938,U,35.5,9,6,73,4,404519.48,6
6098439,M,48.5,6,16,194,2,61491.29,3
6098583,M,35.5,4,11,142,2,47591.26,1
6098651,F,60.5,5,14,169,2,277362.97,2
6098661,F,64.0,5,11,132,2,125732.66,2
6098739,F,32.5,3,13,158,2,60871.65,0
6098751,U,32.5,5,5,71,2,29773.84,2
6098949,F,27.0,9,13,160,3,50642.9,6
6099011,U,28.0,7,6,73,2,34249.88,4
6099173,M,44.0,3,15,183,2,44931.35,0
6099297,F,57.0,8,28,343,3,78157.54999999999,5
6099434,M,59.0,5,20,242,3,215702.77,2
6099606,F,48.0,9,9,114,2,67546.06,6
6099672,U,21.5,9,5,60,4,1008634.0,6
6099815,F,48.5,4,28,346,2,137310.55,1
6099993,F,69.5,7,19,228,3,135198.45,4
6100224,M,42.5,5,23,281,3,202749.21,2
6100621,F,67.0,5,15,190,2,68592.29000000001,2
6100632,M,64.0,6,12,151,2,23861.39,3
6101171,M,52.5,7,10,127,2,40848.0,4
6101608,U,64.0,9,6,83,2,42059.38,6
6101609,M,24.0,3,9,116,2,56850.29,0
6101638,M,35.5,5,12,146,2,39394.85,2
6101775,M,71.0,4,14,169,2,388196.5,1
6101948,U,32.0,3,3,39,2,27439.79,0
6102190,F,33.5,9,15,183,2,90597.63,6
6102201,M,58.0,7,9,112,2,559296.66,4
6102903,M,59.0,5,20,242,2,130502.19,2
6103015,F,58.0,8,11,134,2,39525.93,5
6103024,M,50.5,4,15,180,2,79396.47,1
6103153,F,37.0,4,14,173,2,49852.96,1
6103330,F,29.0,4,10,130,2,35282.52,1
6103484,U,59.5,7,4,54,2,92965.46,4
6103724,M,64.5,3,15,190,2,216736.08,0
6103967,F,21.5,3,18,223,2,49018.16,0
6104189,U,31.5,3,5,61,2,43661.23,0
6104531,F,24.5,3,17,205,2,55910.64,0
6104853,F,62.0,5,3,37,2,102222.93,2
6104856,U,60.5,3,8,103,2,50532.55,0
6104930,F,57.5,4,5,64,2,45665.62,1
6104987,F,63.0,3,23,284,2,80513.79999999999,0
6105304,U,43.5,5,6,82,2,40005.74,2
6105618,F,39.5,3,9,119,3,63732.08,0
6105623,F,72.5,5,14,170,2,97417.57,2
6105767,U,50.0,5,6,75,2,113743.11,2
6106057,F,57.0,5,26,315,2,71591.09,2
6106095,M,26.0,9,13,159,2,27792.2,6
6106183,F,47.5,3,8,104,2,28762.05,0
6106221,F,63.5,6,18,226,2,27212.88,3
6106468,M,59.5,8,9,111,2,40653.48,5
6106562,U,21.5,5,5,70,2,32112.27,2
6106597,U,53.5,9,4,58,4,49872.01,6
6106797,M,65.0,9,21,252,4,350010.87,6
6106919,U,37.0,3,5,71,2,26963.18,0
6107368,U,30.5,6,5,71,2,30850.22,3
6107602,M,56.5,7,24,288,3,186284.68,4
6107703,F,26.5,8,14,174,4,44019.31,5
6107725,U,29.0,7,5,67,2,38949.28,4
6108156,F,32.5,7,14,168,2,25672.91,4
6108230,M,73.0,8,26,318,2,203126.9,5
6108235,F,39.0,9,12,155,4,838866.31,6
6108295,F,29.5,8,14,172,2,80308.04000000001,5
6108577,M,51.5,8,23,280,2,249057.42,5
6108767,F,33.5,6,12,147,2,58800.14,3
6108945,M,71.0,4,13,162,2,185218.73,0
6109169,M,56.5,5,8,106,2,301692.21,2
6109388,M,42.0,8,48,576,2,187007.29,5
6109803,F,63.0,3,24,299,2,48155.21,0
6110105,U,55.5,8,5,70,2,36105.73,5
6110143,M,34.5,3,10,131,2,99554.43,0
6110307,F,46.5,9,14,179,2,32412.13,6
6110470,U,26.5,9,6,73,2,54825.99,6
6110525,M,58.0,5,3,42,2,567313.04,2
6110662,U,52.0,9,4,58,4,147107.59999999998,6
6110745,F,61.5,4,8,107,2,50541.63,1
6110816,M,34.5,6,6,73,2,329902.64,3
6111380,U,36.0,8,12,154,2,51788.33,5
6111622,F,37.5,4,9,116,2,47283.87,1
6111738,F,36.0,5,15,180,2,57976.45,2
6111880,M,33.0,9,15,185,2,23905.77,6
6111966,F,44.5,6,4,59,3,65330.58,3
6111970,F,22.0,7,19,231,3,74172.23999999999,4
6112016,F,39.5,4,10,122,2,52871.21,1
6112039,F,62.0,5,15,189,2,76568.2,2
6112197,M,24.5,9,5,62,3,173609.19,6
6112384,F,59.0,9,10,120,2,132249.97,6
6112481,M,67.5,6,14,178,2,44638.84,3
6112751,U,23.5,4,4,59,2,30957.39,1
6112859,F,61.5,6,22,273,2,599018.79,3
6112900,M,61.0,4,25,309,2,34739.74,1
6113000,M,66.0,5,12,155,2,304777.79,2
6113239,M,30.0,4,19,236,2,49819.64,1
6113365,U,53.5,9,5,60,2,136781.3,6
6113546,F,39.5,3,11,139,2,114788.5,0
6113649,M,26.5,3,8,103,2,32914.43,0
6113967,M,23.5,3,13,159,3,41216.4,0
6114049,F,67.5,3,20,240,3,362292.13,0
6114349,U,27.5,4,6,77,2,35280.83,1
6114351,M,78.5,6,26,313,2,39976.38,3
6114410,U,25.0,9,4,57,2,51590.07,6
6114419,M,31.0,5,19,238,2,33427.72,2
6114886,U,56.0,3,5,67,2,43149.6,0
6115276,M,58.0,6,12,152,2,130251.98,3
6115286,U,23.0,7,4,58,2,31626.91,4
6115514,F,48.0,6,4,55,2,54584.48,3
6115596,F,54.5,9,18,221,3,506849.79,6
6115661,M,65.5,5,14,168,2,41586.14,2
6115682,F,56.0,7,5,69,2,111588.48,4
6115725,U,21.5,3,8,97,2,44516.97,0
6115889,F,68.5,3,12,147,2,150076.21,0
6116021,F,50.5,8,12,154,2,121499.33,5
6116055,F,81.0,6,27,334,2,68442.72,3
6116234,F,45.5,4,14,169,2,69936.38,1
6116287,F,64.5,7,11,136,2,30857.43,4
6116444,M,59.0,9,24,297,2,542801.59,6
6116891,M,58.5,3,14,169,2,33271.43,0
6117708,U,30.5,9,6,73,2,40653.8,6
6118016,F,33.5,5,13,160,2,29530.58,2
6118019,U,62.0,6,6,74,2,173567.02000000002,3
6118145,M,83.0,7,9,115,2,117962.9,4
6119115,U,51.5,6,6,82,3,45884.98,3
6119280,F,61.0,3,4,53,2,37410.65,0
6119284,F,37.0,3,17,214,3,50956.67999999999,0
6119358,U,59.0,7,6,82,2,41804.28999999999,4
6119380,F,59.0,3,12,148,2,229602.37,0
6119432,U,64.5,9,22,269,2,62926.38,6
6119833,F,50.0,3,15,190,2,34503.58,0
6119952,M,60.5,9,16,203,3,65322.03,6
6120216,U,29.0,7,4,58,2,67656.01,4
6120307,M,30.0,7,8,103,2,46451.6,4
6120460,F,62.5,6,17,209,2,32089.8,3
6120879,M,42.5,6,9,108,2,29644.3,3
6120940,M,49.0,9,9,117,2,52456.96,6
6121045,M,58.5,4,28,336,3,282312.39,0
6121098,M,26.5,8,10,126,3,51004.75,5
6121453,U,52.0,8,4,56,2,234846.13,5
6121736,M,30.5,4,11,143,3,57910.8,1
6121798,M,67.0,8,11,142,2,101988.28,5
6122115,F,29.0,9,13,156,2,80683.0,6
6122174,M,63.0,3,11,142,2,55247.17,0
6122294,M,52.0,3,15,189,2,243691.54,0
6122432,M,29.5,9,34,410,3,36521.6,6
6122553,U,60.0,4,4,59,2,34104.54,1
6122700,U,23.0,8,6,83,2,55296.22,5
6122858,M,36.5,7,15,186,2,97180.34,4
6123249,F,57.0,6,8,106,2,34122.75,3
6123492,M,49.5,3,13,162,2,102178.26,0
6123722,M,43.0,9,6,74,2,204138.28,6
6123944,M,42.5,3,13,157,2,32996.45,0
6124040,U,32.5,8,13,162,2,115173.38,5
6124081,F,40.5,3,12,148,2,65365.34,0
6124096,M,42.0,4,9,117,2,34127.42,1
6124319,F,58.5,3,13,158,2,36072.6,0
6124908,M,30.5,9,14,176,2,34112.85,6
6125000,F,38.5,6,15,189,2,44217.03999999999,3
6125089,M,21.0,4,20,243,2,50588.17,1
6125160,F,57.5,3,27,333,2,34957.92,0
6125197,M,49.0,8,16,194,2,55988.4,5
6125271,U,60.5,9,7,88,2,207574.79,6
6125341,M,52.0,4,12,154,2,35473.91,1
6125450,F,27.5,9,12,147,2,47583.95,6
6125798,F,56.0,8,5,70,2,49925.13,5
6125886,M,50.0,9,20,241,2,256039.96,6
6126040,F,57.5,5,10,123,2,91510.27,2
6126216,M,37.5,7,6,74,3,81637.20999999999,4
6126433,F,41.5,9,18,217,2,33071.369999999995,6
6126502,U,59.5,5,5,67,3,57805.68,2
6127305,U,28.0,7,6,83,2,42417.05,4
6128401,F,65.0,3,19,235,2,31333.03,0
6128683,F,24.5,7,10,121,2,36101.71,4
6129099,M,45.5,8,5,64,2,178776.45,5
6129296,M,68.5,4,21,262,2,49459.28,1
6129494,F,42.5,4,11,141,2,633176.02,1
6129501,F,79.0,8,20,241,3,61395.97,5
6129738,F,77.0,3,15,181,2,41989.8,0
6129891,M,40.5,4,14,179,2,27742.09,1
6129967,F,65.5,9,13,157,2,33921.69,6
6130491,M,50.5,4,15,188,2,26813.96,1
6130691,F,43.5,8,5,62,3,519249.52,5
6131423,F,72.5,6,8,105,2,107378.03,3
6131516,U,58.0,3,6,82,2,224348.57,0
6131525,F,74.0,3,14,175,2,37042.48,0
6131636,M,53.5,4,21,255,2,116567.81,1
6131718,F,64.5,5,19,238,2,105136.88,2
6132125,F,66.0,7,12,148,2,259266.33,4
6132220,F,52.0,7,16,203,2,117008.8,4
6132708,U,48.5,3,5,63,2,26223.13,0
6132846,M,22.5,9,8,103,2,125968.64,6
6132864,U,33.5,9,8,103,2,43915.89,6
6133281,U,45.5,5,6,82,2,37254.27,2
6133338,M,68.0,8,28,344,2,217862.03,5
6133343,M,25.5,7,8,106,2,39445.15,4
6133577,M,78.0,8,21,253,3,702008.4800000001,4
6133626,U,60.0,4,4,58,2,142013.08000000002,1
6134030,U,32.0,4,13,165,4,109266.23,1
6134357,M,26.5,9,13,158,3,113570.67,6
6134470,M,37.0,9,17,214,4,108155.15,6
6134713,F,29.5,5,15,191,2,75784.62,2
6134894,M,32.5,3,9,118,2,84475.91,0
6134898,M,39.5,5,10,127,2,45657.47,2
6135173,F,48.0,3,11,143,2,33210.81,0
6135379,M,55.0,9,18,219,2,25612.62,6
6135432,F,54.0,3,8,107,2,34870.55,0
6135462,U,58.5,6,6,80,2,35138.46,3
6135653,M,56.5,9,15,191,4,278476.95,6
6136031,U,26.5,3,5,70,2,50056.49,0
6136101,F,41.5,4,4,55,2,26155.23,1
6136264,F,49.5,6,15,181,2,173378.87,3
6136374,M,42.5,9,22,271,3,64103.5,6
6136568,U,44.5,6,13,162,2,287507.6,3
6137114,U,52.5,5,22,268,2,27106.67,2
6137272,M,54.0,8,15,182,2,58761.87,5
6137806,F,35.0,7,13,156,2,66853.79999999999,4
6137896,U,52.5,3,5,71,2,57629.27,0
6137907,M,29.0,7,31,372,2,141997.41999999998,4
6137908,F,37.5,3,18,217,2,116948.81,0
6138017,F,53.0,8,21,259,2,56039.46,5
6138068,F,36.5,6,15,182,3,72426.94,3
6138222,U,29.5,8,4,58,2,82019.17,5
6138455,U,73.0,5,5,65,2,35167.29,2
6139079,M,52.5,9,24,299,4,517267.42,6
6139333,U,47.0,4,6,82,2,148180.05,1
6139351,F,33.5,9,13,164,3,252758.69,6
6139724,M,49.5,5,10,131,2,48052.56,2
6139779,U,43.5,4,7,85,2,97709.85,1
6139917,M,50.0,8,16,195,2,107757.77,5
6139988,F,54.0,3,22,265,2,49346.25,0
6140201,F,27.5,8,22,269,3,423791.46,5
6140290,F,60.0,9,14,170,2,74555.31,6
6140457,F,67.0,6,5,70,2,214338.05,3
6140556,U,58.5,4,4,59,2,56917.27,1
6141254,M,41.0,3,13,157,2,161242.61,0
6141432,U,36.0,9,5,60,3,199703.92,6
6142369,U,73.0,3,8,96,2,208821.02,0
6142438,U,43.5,8,4,59,2,80416.01,5
6142585,U,50.5,6,5,66,2,48808.83,3
6142623,U,62.5,7,11,135,2,68293.07,4
6142678,F,28.0,4,23,278,2,31763.22,1
6143174,U,45.5,4,5,66,2,42405.41,1
6143337,F,63.0,9,13,157,4,103138.38,6
6143388,M,54.0,4,10,131,2,121567.41,1
6143642,U,42.5,9,5,70,4,255618.7,6
6143776,M,84.0,5,20,245,2,374619.85,1
6143809,F,32.5,3,13,163,2,29872.82,0
6144296,M,64.5,6,21,259,3,500546.44,3
6144736,F,54.0,3,14,169,2,206316.43,0
6144921,U,63.5,8,7,85,2,78087.61,5
6144971,U,45.0,5,6,73,2,34443.83,2
6145051,F,45.5,3,17,204,2,74020.56,0
6146263,F,37.5,9,11,136,2,26280.08,6
6146380,F,54.5,6,12,147,2,40477.85,3
6146683,U,18.5,6,4,56,2,27149.58,3
6146877,F,21.5,9,14,179,2,48358.39,6
6147069,M,67.5,9,12,155,4,1223545.8099999998,6
6147140,U,27.0,9,2,34,2,30852.01,6
6147241,U,58.5,5,5,60,2,42968.99,2
6147265,U,38.5,9,4,58,2,37597.83,6
6147316,M,56.0,7,15,181,2,314794.07,3
6147411,M,35.5,6,16,203,2,795678.9500000001,3
6148124,M,56.0,7,11,132,2,274264.04,4
6148272,U,21.5,9,5,64,3,210221.01,6
6148387,F,36.5,3,5,64,2,33938.44,0
6148714,U,57.0,4,5,70,2,27332.33,1
6148802,F,74.0,4,17,215,2,32119.62,1
6149311,F,56.5,5,13,156,2,60867.16,2
6149427,M,65.5,7,13,157,2,106424.93,4
6149469,F,70.0,3,22,273,2,161246.21999999997,0
6149601,F,59.0,9,4,59,2,137302.11,6
6149800,F,54.5,5,11,140,2,328776.73,2
6150009,U,33.5,9,7,84,2,374094.73,6
6150339,M,31.5,4,14,173,2,37608.0,1
6150349,M,38.5,4,9,108,2,37638.51,1
6150427,M,58.5,9,24,289,3,120436.73,6
6150554,M,52.0,7,10,123,2,27714.45,4
6150665,M,71.5,9,9,119,2,32658.95,6
6152291,M,51.5,8,28,343,3,64168.88,5
6152374,U,35.0,5,5,71,2,59527.86,2
6152660,M,53.0,9,17,205,2,114053.98,6
6152862,M,64.0,8,20,247,2,124517.97,5
6153024,M,33.0,3,10,120,3,48117.35,0
6153026,M,57.0,9,14,176,2,95381.18,6
6153080,U,26.0,8,4,59,3,38282.17,5
6153237,U,33.5,9,6,74,2,35734.02,6
6153364,F,50.0,4,10,122,3,75897.11,1
6153402,M,31.0,8,18,226,2,70514.69,5
6153464,U,49.5,9,5,71,2,24030.75,6
6153555,M,34.0,8,10,126,2,45497.53999999999,5
6154241,M,71.5,9,31,377,2,267932.4,6
6154532,M,54.5,4,9,115,2,80398.66,1
6155209,U,23.5,8,6,78,4,168929.94,5
6155261,U,41.0,3,15,184,2,69578.45999999999,0
6155735,M,34.0,3,14,178,2,39198.1,0
6155912,M,63.0,9,9,112,3,528419.0,6
6155943,M,80.5,8,21,262,3,1404291.95,4
6155976,F,30.5,6,10,121,2,30993.79,3
6156120,U,69.0,5,7,85,3,32549.17,2
6156275,M,56.5,9,4,58,3,171982.18,6
6156362,M,41.5,9,13,158,2,131245.16,6
6156369,M,46.0,5,20,242,2,26434.57,2
6156458,M,63.5,5,13,160,2,52901.57,2
6156784,U,57.0,3,6,81,2,349372.25,0
6156794,F,70.0,4,28,337,2,44175.03,1
6156904,M,46.5,8,19,238,3,1798748.27,5
6157535,U,72.0,9,5,70,2,123426.47,6
6157552,U,65.0,4,6,78,2,172201.03999999998,1
6157587,U,22.5,6,4,56,2,63908.19,3
6157625,F,29.5,9,13,164,3,61430.63,6
6158474,U,26.0,9,5,71,2,52576.32,6
6158588,M,71.5,6,25,308,3,573003.53,2
6158593,M,31.5,4,8,106,2,55187.53,1
6158679,F,32.0,4,12,145,2,118879.39,1
6158690,U,35.0,6,4,57,3,60028.72,3
6158691,M,61.0,9,10,125,2,74081.29000000001,6
6158722,U,18.5,9,6,78,2,31990.65,6
6158814,M,68.0,5,14,176,2,44801.42,2
6159014,M,36.5,9,21,253,4,480323.94,6
6159261,M,65.0,7,16,202,2,613614.16,4
6159612,F,56.5,4,14,168,2,39623.34,1
6159830,M,41.0,3,15,181,2,27551.58,0
6159840,F,58.5,5,12,153,2,85595.42,2
6160544,F,70.0,8,23,283,2,175077.96000000002,5
6160592,M,62.0,9,28,346,3,395498.05,6
6160780,U,27.5,9,6,77,2,57825.37,6
6160798,F,48.0,7,13,157,2,31157.91,4
6161224,M,45.5,4,5,63,2,81704.29999999999,1
6161613,U,32.0,7,7,85,2,108008.16,4
6162060,F,66.5,4,18,226,2,72547.91,1
6162206,F,53.5,5,15,181,2,87983.61,2
6162431,M,44.0,9,12,146,2,47199.82,6
6162499,F,72.0,9,16,202,3,138062.77000000002,6
6162550,U,49.5,7,7,94,2,52752.06,4
6162710,F,43.0,4,14,175,2,52952.77,1
6162817,U,38.5,5,9,108,2,32807.399999999994,2
6163115,M,33.0,4,10,130,2,35832.44,1
6163403,M,67.5,7,16,198,3,473070.45,4
6163509,M,28.5,8,9,118,3,301508.63,5
6163617,U,20.0,6,4,57,2,25026.79,3
6163623,F,32.0,7,10,129,2,34662.04,4
6163882,U,23.5,4,6,72,2,54445.84,1
6163995,F,37.5,9,16,192,2,57485.49,6
6164188,U,24.5,4,5,70,2,30426.13,1
6164570,M,71.5,9,23,287,3,102026.76,6
6165681,M,81.5,9,27,325,2,74507.07,6
6165913,U,23.0,9,4,58,2,27472.95,6
6165948,M,61.5,8,10,130,2,1134769.98,5
6166024,U,18.0,4,4,59,2,47136.69,1
6166145,F,53.0,3,25,302,3,44378.01,0
6166197,F,29.5,3,11,136,2,59890.03,0
6166472,F,36.5,7,10,130,2,72153.45999999999,4
6166822,M,59.0,4,14,179,2,46476.24,1
6166970,F,62.0,9,16,198,2,303945.53,6
6167355,F,52.0,9,8,104,2,57864.01,6
6167399,U,24.5,6,7,95,2,36523.3,3
6167637,F,55.0,4,10,123,2,78842.73999999999,1
6167643,U,67.0,4,7,86,2,557926.5800000001,0
6167675,F,29.0,4,11,142,3,76579.94,1
6167749,F,61.0,8,9,112,2,292015.2,5
6167777,M,61.5,3,9,110,2,57709.58,0
6167838,U,52.5,7,15,184,2,32073.43,4
6167873,M,41.5,6,17,207,2,35873.23,3
6167895,U,28.0,4,4,56,2,50848.53999999999,1
6168374,U,54.5,8,4,58,2,60737.98,5
6168433,U,59.5,6,5,66,2,268163.63,3
6168523,U,49.0,4,4,59,2,30508.33,1
6168816,U,25.0,3,5,60,2,45340.55,0
6169187,M,32.5,9,13,164,2,110717.7,6
6169715,M,51.0,8,28,344,3,300307.96,5
6169793,M,80.0,7,27,329,3,138632.15,4
6170009,M,54.5,9,27,328,2,550359.63,6
6170084,U,52.5,6,6,80,2,32005.44,3
6170160,U,37.5,4,6,74,2,130696.7,1
6170194,F,69.5,8,16,203,2,323138.91,5
6170447,M,32.5,8,9,110,2,83086.82,5
6170523,F,53.5,9,14,169,4,187082.78,6
6170935,U,62.5,5,7,88,2,381238.06,2
6171366,U,50.0,4,5,70,2,38296.78,1
6171731,M,50.5,8,8,106,3,31450.79,5
6171995,M,45.0,3,14,178,2,37471.78,0
6172188,U,24.5,6,5,71,2,31237.26,3
6172425,U,58.5,6,7,92,2,272768.1,3
6172620,U,25.0,7,5,67,3,45603.46,4
6172702,F,27.0,8,6,80,3,88782.98,5
